"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/03/2019","AQS","250250044","1","0.4","ppm","5","VON HILLERN ST","9","38.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/09/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","11","46.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/10/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/11/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/12/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","12","50.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/14/2019","AQS","250250044","1","0.5","ppm","6","VON HILLERN ST","3","13.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/15/2019","AQS","250250044","1","0.5","ppm","6","VON HILLERN ST","9","38.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/21/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","11","46.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/22/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/23/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/24/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/25/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/26/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"02/27/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","9","38.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/14/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/15/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/16/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/17/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/20/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/21/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/22/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/23/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/24/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/25/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"03/26/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/10/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","12","50.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/11/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/12/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"04/13/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/10/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/11/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/12/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/13/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/25/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/26/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/27/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"05/28/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/09/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","11","46.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/10/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/11/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/12/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/15/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/16/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/17/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/18/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/30/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","5","21.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"07/31/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","12","50.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/02/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","8","33.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/03/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/04/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/05/2019","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/06/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/07/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/08/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/09/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/10/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/11/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/27/2019","AQS","250250044","1","0","ppm","0","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/28/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/29/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/30/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"08/31/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/01/2019","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/02/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/03/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/04/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/25/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/26/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/27/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/28/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/29/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"09/30/2019","AQS","250250044","1","0","ppm","0","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/01/2019","AQS","250250044","1","0","ppm","0","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/04/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/05/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/06/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/07/2019","AQS","250250044","1","0","ppm","0","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"10/25/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","4","17.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/03/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/04/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/05/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/06/2019","AQS","250250044","1","0.4","ppm","5","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/07/2019","AQS","250250044","1","0.5","ppm","6","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/08/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/09/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/10/2019","AQS","250250044","1","0.4","ppm","5","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/11/2019","AQS","250250044","1","0.4","ppm","5","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/12/2019","AQS","250250044","1","0","ppm","0","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"11/30/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/01/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/02/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/03/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/12/2019","AQS","250250044","1","0.5","ppm","6","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/13/2019","AQS","250250044","1","0.5","ppm","6","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/14/2019","AQS","250250044","1","0.4","ppm","5","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/15/2019","AQS","250250044","1","0.1","ppm","1","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/27/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","13","54.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/28/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/29/2019","AQS","250250044","1","0.3","ppm","3","VON HILLERN ST","24","100.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"12/30/2019","AQS","250250044","1","0.2","ppm","2","VON HILLERN ST","7","29.0000","42101","Carbon monoxide","593","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","025","Suffolk","42.325186","-71.056061"
"01/01/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","19","79.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/02/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/03/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/04/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/05/2019","AQS","250270023","1","0.6","ppm","7","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/06/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/07/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","16","67.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/08/2019","AQS","250270023","1","0.7","ppm","8","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/09/2019","AQS","250270023","1","0.6","ppm","7","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/10/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/11/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/12/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/13/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/14/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/15/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/16/2019","AQS","250270023","1","0.6","ppm","7","WORCESTER SUMMER STREET","20","83.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/17/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/18/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/19/2019","AQS","250270023","1","0.6","ppm","7","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/20/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/21/2019","AQS","250270023","1","0.2","ppm","2","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/22/2019","AQS","250270023","1","0.5","ppm","6","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/23/2019","AQS","250270023","1","0.4","ppm","5","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
"01/24/2019","AQS","250270023","1","0.3","ppm","3","WORCESTER SUMMER STREET","24","100.0000","42101","Carbon monoxide","593","49340","Worcester, MA-CT","25","Massachusetts","027","Worcester","42.2639545825909","-71.7943222531487"
