"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/04/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/05/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/06/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","15","63.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/07/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/08/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","20","83.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/09/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/10/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/11/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/12/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/13/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/14/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","20","83.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/15/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/16/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/17/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/18/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/19/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/20/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/21/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/22/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/23/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/24/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/25/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/26/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/27/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/28/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/29/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"04/30/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/01/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/02/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/03/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/04/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/05/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/06/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/07/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/08/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/09/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/10/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/11/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/12/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/13/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/14/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/15/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/16/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/17/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/18/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/19/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","19","79.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/20/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","12","50.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/21/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/22/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/23/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/24/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/25/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/26/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/27/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/28/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/29/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/30/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"05/31/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","17","71.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/01/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/02/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/03/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/04/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/05/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/06/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/07/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/08/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/09/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","23","96.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/10/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/11/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/12/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/13/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/14/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/15/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/16/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/17/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/18/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/19/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/20/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/21/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/22/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/23/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/24/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/25/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/26/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/27/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/28/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/29/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"06/30/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/01/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/02/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/03/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/04/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/05/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/06/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/07/2016","AQS","250130008","1","0.3","ppm","3","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/08/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/09/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/10/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/11/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/12/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/13/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/14/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/15/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/16/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/17/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/18/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/19/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/20/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/21/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/22/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/23/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/24/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/25/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/26/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/27/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/28/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/29/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/30/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"07/31/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/01/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/02/2016","AQS","250130008","1","0.1","ppm","1","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/03/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/04/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/05/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/06/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/07/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/08/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/09/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/10/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/11/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/12/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/13/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/14/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
"08/15/2016","AQS","250130008","1","0.2","ppm","2","WESTOVER AFB","24","100.0000","42101","Carbon monoxide","593","44140","Springfield, MA","25","Massachusetts","013","Hampden","42.194380465342","-72.5551116962843"
