"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/08/2023","AQS","250095005","1","0.053","ppm","49","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/09/2023","AQS","250095005","1","0.041","ppm","38","CONSENTINO SCHOOL.","15","88.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/10/2023","AQS","250095005","1","0.049","ppm","45","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/11/2023","AQS","250095005","1","0.048","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/12/2023","AQS","250095005","1","0.057","ppm","58","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/13/2023","AQS","250095005","1","0.047","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/14/2023","AQS","250095005","1","0.042","ppm","39","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/15/2023","AQS","250095005","1","0.047","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/16/2023","AQS","250095005","1","0.05","ppm","46","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/17/2023","AQS","250095005","1","0.042","ppm","39","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/18/2023","AQS","250095005","1","0.043","ppm","40","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/19/2023","AQS","250095005","1","0.05","ppm","46","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/20/2023","AQS","250095005","1","0.035","ppm","32","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/21/2023","AQS","250095005","1","0.041","ppm","38","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/22/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/23/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/24/2023","AQS","250095005","1","0.047","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/25/2023","AQS","250095005","1","0.029","ppm","27","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/26/2023","AQS","250095005","1","0.035","ppm","32","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/27/2023","AQS","250095005","1","0.049","ppm","45","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/28/2023","AQS","250095005","1","0.051","ppm","47","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/29/2023","AQS","250095005","1","0.047","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/30/2023","AQS","250095005","1","0.037","ppm","34","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"05/31/2023","AQS","250095005","1","0.057","ppm","58","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/01/2023","AQS","250095005","1","0.068","ppm","93","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/02/2023","AQS","250095005","1","0.056","ppm","54","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/03/2023","AQS","250095005","1","0.017","ppm","16","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/04/2023","AQS","250095005","1","0.019","ppm","18","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/05/2023","AQS","250095005","1","0.023","ppm","21","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/06/2023","AQS","250095005","1","0.04","ppm","37","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/07/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/08/2023","AQS","250095005","1","0.022","ppm","20","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/09/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/10/2023","AQS","250095005","1","0.023","ppm","21","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/11/2023","AQS","250095005","1","0.044","ppm","41","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/12/2023","AQS","250095005","1","0.062","ppm","74","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/13/2023","AQS","250095005","1","0.04","ppm","37","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/14/2023","AQS","250095005","1","0.055","ppm","51","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/15/2023","AQS","250095005","1","0.049","ppm","45","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/16/2023","AQS","250095005","1","0.048","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/17/2023","AQS","250095005","1","0.043","ppm","40","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/18/2023","AQS","250095005","1","0.025","ppm","23","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/19/2023","AQS","250095005","1","0.025","ppm","23","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/20/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/21/2023","AQS","250095005","1","0.03","ppm","28","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/22/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/23/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/24/2023","AQS","250095005","1","0.032","ppm","30","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/25/2023","AQS","250095005","1","0.032","ppm","30","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/26/2023","AQS","250095005","1","0.031","ppm","29","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/27/2023","AQS","250095005","1","0.048","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/28/2023","AQS","250095005","1","0.046","ppm","43","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/29/2023","AQS","250095005","1","0.048","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"06/30/2023","AQS","250095005","1","0.044","ppm","41","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/01/2023","AQS","250095005","1","0.051","ppm","47","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/02/2023","AQS","250095005","1","0.041","ppm","38","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/03/2023","AQS","250095005","1","0.034","ppm","31","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/04/2023","AQS","250095005","1","0.027","ppm","25","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/05/2023","AQS","250095005","1","0.047","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/06/2023","AQS","250095005","1","0.056","ppm","54","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/07/2023","AQS","250095005","1","0.054","ppm","50","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/08/2023","AQS","250095005","1","0.037","ppm","34","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/09/2023","AQS","250095005","1","0.026","ppm","24","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/10/2023","AQS","250095005","1","0.018","ppm","17","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/11/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/12/2023","AQS","250095005","1","0.058","ppm","61","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/13/2023","AQS","250095005","1","0.065","ppm","84","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/14/2023","AQS","250095005","1","0.047","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/15/2023","AQS","250095005","1","0.042","ppm","39","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/16/2023","AQS","250095005","1","0.024","ppm","22","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/17/2023","AQS","250095005","1","0.053","ppm","49","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/18/2023","AQS","250095005","1","0.054","ppm","50","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/19/2023","AQS","250095005","1","0.041","ppm","38","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/20/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/21/2023","AQS","250095005","1","0.05","ppm","46","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/22/2023","AQS","250095005","1","0.036","ppm","33","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/23/2023","AQS","250095005","1","0.035","ppm","32","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/24/2023","AQS","250095005","1","0.058","ppm","61","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/25/2023","AQS","250095005","1","0.048","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"07/26/2023","AQS","250095005","1","0.052","ppm","48","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/01/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/02/2023","AQS","250095005","1","0.034","ppm","31","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/03/2023","AQS","250095005","1","0.05","ppm","46","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/04/2023","AQS","250095005","1","0.045","ppm","42","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/05/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/06/2023","AQS","250095005","1","0.03","ppm","28","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/07/2023","AQS","250095005","1","0.041","ppm","38","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/08/2023","AQS","250095005","1","0.036","ppm","33","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/09/2023","AQS","250095005","1","0.031","ppm","29","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/10/2023","AQS","250095005","1","0.046","ppm","43","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/11/2023","AQS","250095005","1","0.034","ppm","31","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/12/2023","AQS","250095005","1","0.048","ppm","44","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/13/2023","AQS","250095005","1","0.045","ppm","42","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/14/2023","AQS","250095005","1","0.033","ppm","31","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/16/2023","AQS","250095005","1","0.034","ppm","31","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/17/2023","AQS","250095005","1","0.031","ppm","29","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/18/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/19/2023","AQS","250095005","1","0.026","ppm","24","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/20/2023","AQS","250095005","1","0.035","ppm","32","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/21/2023","AQS","250095005","1","0.038","ppm","35","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/22/2023","AQS","250095005","1","0.03","ppm","28","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/23/2023","AQS","250095005","1","0.037","ppm","34","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/24/2023","AQS","250095005","1","0.05","ppm","46","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/25/2023","AQS","250095005","1","0.03","ppm","28","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/26/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/27/2023","AQS","250095005","1","0.02","ppm","19","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/28/2023","AQS","250095005","1","0.029","ppm","27","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/29/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/30/2023","AQS","250095005","1","0.034","ppm","31","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"08/31/2023","AQS","250095005","1","0.028","ppm","26","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/01/2023","AQS","250095005","1","0.034","ppm","31","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/02/2023","AQS","250095005","1","0.049","ppm","45","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/03/2023","AQS","250095005","1","0.041","ppm","38","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/04/2023","AQS","250095005","1","0.044","ppm","41","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/05/2023","AQS","250095005","1","0.037","ppm","34","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/06/2023","AQS","250095005","1","0.037","ppm","34","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/07/2023","AQS","250095005","1","0.051","ppm","47","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/10/2023","AQS","250095005","1","0.014","ppm","13","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/11/2023","AQS","250095005","1","0.026","ppm","24","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
"09/12/2023","AQS","250095005","1","0.027","ppm","25","CONSENTINO SCHOOL.","17","100.0000","44201","Ozone","087","14460","Boston-Cambridge-Newton, MA-NH","25","Massachusetts","009","Essex","42.7708365765506","-71.102290324038"
